about_us,address,address2,annualrevenue,business_category,city,city_2,closedate,country,createdate,days_to_close,description,domain,engagements_last_meeting_booked,engagements_last_meeting_booked_campaign,engagements_last_meeting_booked_medium,engagements_last_meeting_booked_source,facebook_company_page,facebookfans,first_contact_createdate,first_contact_createdate_timestamp_earliest_value_78b50eea,first_conversion_date,first_conversion_event_name,first_deal_created_date,food_type,founded_year,googleplus_page,hs_additional_domains,hs_all_accessible_team_ids,hs_all_assigned_business_unit_ids,hs_all_owner_ids,hs_all_team_ids,hs_analytics_first_timestamp,hs_analytics_first_touch_converting_campaign,hs_analytics_first_visit_timestamp,hs_analytics_last_timestamp,hs_analytics_last_timestamp_timestamp_latest_value_4e16365a,hs_analytics_last_touch_converting_campaign,hs_analytics_last_touch_converting_campaign_timestamp_latest_value_81a64e30,hs_analytics_last_visit_timestamp,hs_analytics_last_visit_timestamp_timestamp_latest_value_999a0fce,hs_analytics_latest_source,hs_analytics_latest_source_data_1,hs_analytics_latest_source_data_2,hs_analytics_latest_source_timestamp,hs_analytics_num_page_views,hs_analytics_num_page_views_cardinality_sum_e46e85b0,hs_analytics_num_visits,hs_analytics_num_visits_cardinality_sum_53d952a6,hs_analytics_source,hs_analytics_source_data_1,hs_analytics_source_data_2,hs_annual_revenue_currency_code,hs_avatar_filemanager_key,hs_country_code,hs_created_by_user_id,hs_createdate,hs_csm_sentiment,hs_customer_success_ticket_sentiment,hs_date_entered_customer,hs_date_entered_evangelist,hs_date_entered_lead,hs_date_entered_marketingqualifiedlead,hs_date_entered_opportunity,hs_date_entered_other,hs_date_entered_salesqualifiedlead,hs_date_entered_subscriber,hs_date_exited_customer,hs_date_exited_evangelist,hs_date_exited_lead,hs_date_exited_marketingqualifiedlead,hs_date_exited_opportunity,hs_date_exited_other,hs_date_exited_salesqualifiedlead,hs_date_exited_subscriber,hs_employee_range,hs_ideal_customer_profile,hs_industry_group,hs_is_enriched,hs_is_target_account,hs_keywords,hs_last_booked_meeting_date,hs_last_logged_call_date,hs_last_logged_outgoing_email_date,hs_last_metered_enrichment_timestamp,hs_last_open_task_date,hs_last_sales_activity_date,hs_last_sales_activity_timestamp,hs_last_sales_activity_type,hs_lastmodifieddate,hs_latest_createdate_of_active_subscriptions,hs_latest_meeting_activity,hs_lead_status,hs_linkedin_handle,hs_logo_url,hs_merged_object_ids,hs_notes_last_activity,hs_notes_next_activity,hs_notes_next_activity_type,hs_num_blockers,hs_num_child_companies,hs_num_contacts_with_buying_roles,hs_num_decision_makers,hs_num_open_deals,hs_object_id,hs_object_source,hs_object_source_detail_1,hs_object_source_detail_2,hs_object_source_detail_3,hs_object_source_id,hs_object_source_label,hs_object_source_user_id,hs_parent_company_id,hs_pinned_engagement_id,hs_pipeline,hs_predictivecontactscore_v2,hs_predictivecontactscore_v2_next_max_max_d4e58c1e,hs_quick_context,hs_read_only,hs_revenue_range,hs_sales_email_last_replied,hs_shared_team_ids,hs_shared_user_ids,hs_source_object_id,hs_target_account,hs_target_account_probability,hs_target_account_recommendation_snooze_time,hs_target_account_recommendation_state,hs_time_in_customer,hs_time_in_evangelist,hs_time_in_lead,hs_time_in_marketingqualifiedlead,hs_time_in_opportunity,hs_time_in_other,hs_time_in_salesqualifiedlead,hs_time_in_subscriber,hs_total_deal_value,hs_unique_creation_key,hs_updated_by_user_id,hs_user_ids_of_all_notification_followers,hs_user_ids_of_all_notification_unfollowers,hs_user_ids_of_all_owners,hs_was_imported,hubspot_owner_assigneddate,hubspot_owner_id,hubspot_team_id,hubspotscore,industry,instagram_handle,is_public,lifecyclestage,linkedin_company_page,linkedinbio,name,notes_last_contacted,notes_last_updated,notes_next_activity_date,num_associated_contacts,num_associated_deals,num_contacted_notes,num_conversion_events,num_conversion_events_cardinality_sum_d095f14b,num_notes,numberofemployees,owner_demographics,owneremail,ownername,phone,pinterest,postal_code_2,product_categories,recent_conversion_date,recent_conversion_date_timestamp_latest_value_72856da1,recent_conversion_event_name,recent_conversion_event_name_timestamp_latest_value_66c820bf,recent_deal_amount,recent_deal_close_date,state,sustainability_markers,timezone,total_money_raised,total_revenue,twitterbio,twitterfollowers,twitterhandle,type,vegan_gf_friendly_,web_technologies,website,zip
,2410 E Burnside St,,1000000,Retail,Portland,,,United States,2024-10-10T02:29:13.564Z,,"Shop unexpected vintage + thoughtful objects at Banshee. Find fun dresses, must-have vintage clothing, independent brands, and everyday skincare online or at our brick and mortar retail location in Portland, Oregon. Banshee was born out of a love of st...",shopbanshee.com,,,,,https://www.facebook.com/shopbanshee,,2024-10-11T22:23:18.715Z,,,,,,2018,,,,,,,2024-10-11T22:23:18.715Z,,,,,,,,,OFFLINE,IMPORT,52413165,2024-10-11T22:23:18.819Z,0,,0,,OFFLINE,IMPORT,52413165,,,,71945476,,,,,,2024-10-10T02:29:13.564Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-24T22:26:43.219Z,,,,,https://na1.hubspot-logos.com/shopbanshee.com,,,,,0,0,0,0,0,23740104772,IMPORT,"'Found' Database - Portland, Or.csv",,,52330119,IMPORT,71945476,,,companies-lifecycle-pipeline,,,,,,,,,,,0.38625118136405945,,,,,10511983602,,,,,,,,71945476,,,,true,,,,,APPAREL_FASHION,https://www.instagram.com/shopbanshee/,false,lead,https://www.linkedin.com/company/banshee-portland,"Shop unexpected vintage + thoughtful objects at Banshee. Find fun dresses, must-have vintage clothing, independent brands, and everyday skincare online or at our brick and mortar retail location in Portland, Oregon. Banshee was born out of a love of st...",Banshee,,,,1,,,0,,,10,Woman Owned,,,,https://www.pinterest.com/shopbanshee/,,Women's;Unisex;Clothing;Jewelry;Gifts;Home Goods,,,,,,,OR,Focused on Sustainable Products and/or Services;Vintage or Repurposed Goods,America/Los_Angeles,,,,,,Found Business,,shopify;google_maps;google_tag_manager;cloud_flare;google_analytics;google_apps;facebook_advertiser,shopbanshee.com,97214
,3059 NE Glisan St,,1000000,Retail,Portland,,,United States,2024-10-10T02:29:13.459Z,,"Martina Thornhill is a Portland, Oregon based ceramic artist. Martina Thornhill features hand built functional ceramics. The company is located at 3059 NE Glisan Street, Portland, Oregon 97232, USA. Martina Thornhill is known for their expertise in cer...",martinathornhill.com,,,,,,,2024-10-11T22:23:18.766Z,,,,,,2015,,,,,,,2024-10-11T22:23:18.766Z,,,,,,,,,OFFLINE,IMPORT,52413165,2024-10-11T22:23:18.845Z,0,,0,,OFFLINE,IMPORT,52413165,,,,71945476,,,,,,2024-10-10T02:29:13.459Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-24T22:26:43.219Z,,,,,https://na1.hubspot-logos.com/martinathornhill.com,,,,,0,0,0,0,0,23740108585,IMPORT,"'Found' Database - Portland, Or.csv",,,52330119,IMPORT,71945476,,,companies-lifecycle-pipeline,,,,,,,,,,,0.38625118136405945,,,,,10511983705,,,,,,,,71945476,,,,true,,,,,,,false,lead,https://www.linkedin.com/company/martina-thornhill-llc,"Martina Thornhill is a Portland, Oregon based ceramic artist. Martina Thornhill features hand built functional ceramics. The company is located at 3059 NE Glisan Street, Portland, Oregon 97232, USA. Martina Thornhill is known for their expertise in cer...",Partly,,,,1,,,0,,,10,Woman Owned,,,,,,Gifts;Ceramics;Books,,,,,,,OR,Focused on Sustainable Products and/or Services;Vintage or Repurposed Goods;Independent Designers and/or Makers;Carries Locally Made Goods,America/Los_Angeles,,,,,,Found Business,,squarespace;typekit_by_adobe;pinterest,martinathornhill.com,97232
,3315 SE Hawthorne Blvd,,,Retail,Portland,,,United States,2024-10-10T02:29:13.563Z,,"House of Vintage is a vintage store that offers a wide range of vintage and antique products. With over 13,000 square feet of space, our Portland location is filled with fashion items from the 1920s to the 1990s, handpicked by over 60 dealers. We also ...",houseofvintagenw.com,,,,,https://www.facebook.com/people/House-of-Vintage/100057798363849/?ref=hl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71945476,,,,,,2024-10-10T02:29:13.563Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-24T22:26:42.986Z,,,,,,,,,,0,0,0,0,0,23740108586,IMPORT,"'Found' Database - Portland, Or.csv",,,52330119,IMPORT,71945476,,,companies-lifecycle-pipeline,,,,,,,,,,,0.4076234698295593,,,,,10511983596,,,,,,,,71945476,,,,true,,,,,,https://www.instagram.com/houseofvintagepdx/,false,lead,,"House of Vintage is a vintage store that offers a wide range of vintage and antique products. With over 13,000 square feet of space, our Portland location is filled with fashion items from the 1920s to the 1990s, handpicked by over 60 dealers. We also ...",House of Vintage,,,,0,,,,,,,,,,+1 503-236-1991,,,Men's;Women's;Unisex,,,,,,,OR,Focused on Sustainable Products and/or Services;Vintage or Repurposed Goods,America/Los_Angeles,,,,,,Found Business,,amazon_s3;apache;google_maps;wordpress;bluehost_hosting,houseofvintagenw.com,97214
,3204 SE Hawthorne Blvd,,,Retail,Portland,,,United States,2024-10-10T02:29:13.565Z,,I Want Seconds is a company that specializes in plus size resale clothing and aims to keep plus size clothing accessible and affordable for the fat community. They also prioritize environmental sustainability by working to save clothing from the landfi...,iwantsecondspdx.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71945476,,,,,,2024-10-10T02:29:13.565Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-24T22:26:43.219Z,,,,,,,,,,0,0,0,0,0,23740108587,IMPORT,"'Found' Database - Portland, Or.csv",,,52330119,IMPORT,71945476,,,companies-lifecycle-pipeline,,,,,,,,,,,0.4076234698295593,,,,,10511983607,,,,,,,,71945476,,,,true,,,,,APPAREL_FASHION,https://www.instagram.com/iwantsecondspdx/,false,lead,,I Want Seconds is a company that specializes in plus size resale clothing and aims to keep plus size clothing accessible and affordable for the fat community. They also prioritize environmental sustainability by working to save clothing from the landfi...,I Want Seconds,,,,0,,,,,,,,,,,,,Women's;Unisex;Clothing;Plus Size,,,,,,,OR,Vintage or Repurposed Goods,America/Los_Angeles,,,,,,Found Business,,squarespace;typekit_by_adobe,iwantsecondspdx.com,97214
,1005 SE Grand Ave,,,Retail,Portland,,,United States,2024-10-10T02:29:13.547Z,,"URBANITE is a company that specializes in providing urban lifestyle products and services. They offer a wide range of trendy and stylish clothing, accessories, and home decor items. Their products are designed to cater to the needs and preferences of u...",urbanitepdx.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71945476,,,,,,2024-10-10T02:29:13.547Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-24T22:26:42.986Z,,,,,https://na1.hubspot-logos.com/urbanitepdx.com,,,,,0,0,0,0,0,23740112184,IMPORT,"'Found' Database - Portland, Or.csv",,,52330119,IMPORT,71945476,,,companies-lifecycle-pipeline,,,,,,,,,,,0.4076234698295593,,,,,10511983625,,,,,,,,71945476,,,,true,,,,,RETAIL,https://www.instagram.com/urbanitepdx/,false,lead,,"URBANITE is a company that specializes in providing urban lifestyle products and services. They offer a wide range of trendy and stylish clothing, accessories, and home decor items. Their products are designed to cater to the needs and preferences of u...",Urbanite,,,,0,,,,,,,,,,,,,Antiques;Home Goods,,,,,,,OR,Vintage or Repurposed Goods;Independent Designers and/or Makers;Carries Locally Made Goods,America/Los_Angeles,,,,,,Found Business,,typekit_by_adobe;instagram,urbanitepdx.com,97214
,609 SE Ankeny St C,417 SW 13th Ave,1000000,Food,Portland,Portland,,United States,2024-10-10T02:29:13.511Z,,"Nong's Khao Man Gai specializes in Khao Man Gai (chicken and rice) and a delicious signature sauce. They offer online ordering for pickup or delivery in Portland, and also ship their sauce and merchandise nationwide. They have vegetarian and vegan opti...",khaomangai.com,,,,,https://www.facebook.com/nongskhaomangai/,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71945476,,,,,,2024-10-10T02:29:13.511Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-24T22:26:42.986Z,,,,,https://na1.hubspot-logos.com/khaomangai.com,,,,,0,0,0,0,0,23740123464,IMPORT,"'Found' Database - Portland, Or.csv",,,52330119,IMPORT,71945476,,,companies-lifecycle-pipeline,,,,,,,,,,,0.4076234698295593,,,,,10511983658,,,,,,,,71945476,,,,true,,,,,RESTAURANTS,https://www.instagram.com/nongskhaomangai,false,lead,https://www.linkedin.com/company/nongs,"Nong's Khao Man Gai specializes in Khao Man Gai (chicken and rice) and a delicious signature sauce. They offer online ordering for pickup or delivery in Portland, and also ship their sauce and merchandise nationwide. They have vegetarian and vegan opti...",Nong's,,,,0,,,,,,10,Woman Owned;BIPOC Owned,,,,,97205,,,,,,,,OR,Carries Locally Made Goods,America/Los_Angeles,,,,,Nongskhaomangai,Found Business,Vegan Friendly;Gluten Free Friendly,woo_commerce;shopify;cloud_flare;godaddy_nameserver;amazon_payments,khaomangai.com,97214
,1536 NW 23rd Ave,,,Retail,Portland,,,United States,2024-10-10T02:29:13.546Z,,"Superette is a curated modern wardrobe, home, and gifts store located in Portland, offering a selection of stylish clothing, accessories, and home decor. They feature a Spring capsule collection from popular brands like KLOKE and AGOLDE, providing deni...",superettepdx.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71945476,,,,,,2024-10-10T02:29:13.546Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-24T22:26:42.986Z,,,,,https://na1.hubspot-logos.com/superettepdx.com,,,,,0,0,0,0,0,23740123465,IMPORT,"'Found' Database - Portland, Or.csv",,,52330119,IMPORT,71945476,,,companies-lifecycle-pipeline,,,,,,,,,,,0.4076234698295593,,,,,10511983619,,,,,,,,71945476,,,,true,,,,,APPAREL_FASHION,https://www.instagram.com/___superette,false,lead,,"Superette is a curated modern wardrobe, home, and gifts store located in Portland, offering a selection of stylish clothing, accessories, and home decor. They feature a Spring capsule collection from popular brands like KLOKE and AGOLDE, providing deni...",Superette,,,,0,,,,,,,Woman Owned;BIPOC Owned,,,+1 503-954-2271,,,Women's;Unisex;Clothing;Accessories;Jewelry;Ceramics;Gifts,,,,,,,OR,Focused on Sustainable Products and/or Services;Independent Designers and/or Makers,America/Los_Angeles,,,,,,Found Business,,shopify;cloud_flare;google_apps,superettepdx.com,97210
,1101 SW Alder St,,1000000,Retail,Portland,,,United States,2024-10-10T02:29:13.563Z,,"MACHUS is an independently owned boutique specializing in modern men's clothing and accessories. They mix iconic fashion labels with emerging designers from around the globe. With a brick and mortar store in Portland, they offer a range of streetwear a...",machusonline.com,,,,,https://www.facebook.com/machusonline/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71945476,,,,,,2024-10-10T02:29:13.563Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-24T22:26:42.986Z,,,,,https://na1.hubspot-logos.com/machusonline.com,,,,,0,0,0,0,0,23740123466,IMPORT,"'Found' Database - Portland, Or.csv",,,52330119,IMPORT,71945476,,,companies-lifecycle-pipeline,,,,,,,,,,,0.4076234698295593,,,,,10511983599,,,,,,,,71945476,,,,true,,,,,APPAREL_FASHION,https://www.instagram.com/machusonline/,false,lead,https://www.linkedin.com/company/machus,"MACHUS is an independently owned boutique specializing in modern men's clothing and accessories. They mix iconic fashion labels with emerging designers from around the globe. With a brick and mortar store in Portland, they offer a range of streetwear a...",Machus,,,,0,,,,,,10,,,,,,,Men's;Unisex;Jewelry;Clothing,,,,,,,OR,Focused on Sustainable Products and/or Services;Independent Designers and/or Makers;Carries Locally Made Goods,America/Los_Angeles,,,,,machusonline,Found Business,,google_tag_manager;godaddy_nameserver;facebook_advertiser;shopify;app_nexus;google_analytics;cloud_flare;twitter_button;optimonk;google_apps;klaviyo,machusonline.com,97205
,2601 SE Clinton St,,,Food,Portland,,,,2024-10-10T02:29:13.573Z,,,librepdx.com,,,,,,,,,,,,Mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71945476,,,,,,2024-10-10T02:29:13.573Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-24T22:26:42.986Z,,,,,,,,,,0,0,0,0,0,23740123467,IMPORT,"'Found' Database - Portland, Or.csv",,,52330119,IMPORT,71945476,,,companies-lifecycle-pipeline,,,,,,,,,,,0.4076234698295593,,,,,10511983600,,,,,,,,71945476,,,,true,,,,,,https://www.instagram.com/librepdx,,lead,,,Libre,,,,0,,,,,,,Woman Owned;BIPOC Owned,,,,,,,,,,,,,OR,,,,,,,,Found Business,,,librepdx.com,97202
,33 NE 3rd Ave Suite 365,,10000000,Health/Wellness & Beauty,Portland,,,United States,2024-10-10T02:29:13.447Z,,"Knot Springs operates a wellness social club in Portland, Oregon, offering a range of health-focused services including a hot springs-inspired spa, group fitness classes, and personal training, all designed to promote well-being and community engagement.",knotsprings.com,,,,,https://www.facebook.com/knotspringsPDX/,,,,,,,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71945476,,,,,,2024-10-10T02:29:13.447Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-24T22:26:42.986Z,,,,,https://na1.hubspot-logos.com/knotsprings.com,,,,,0,0,0,0,0,23740131088,IMPORT,"'Found' Database - Portland, Or.csv",,,52330119,IMPORT,71945476,,,companies-lifecycle-pipeline,,,,,,,,,,,0.4076234698295593,,,,,10511983727,,,,,,,,71945476,,,,true,,,,,LEISURE_TRAVEL_TOURISM,https://www.instagram.com/knotsprings/,false,lead,https://www.linkedin.com/company/knot-springs,"Knot Springs operates a wellness social club in Portland, Oregon, offering a range of health-focused services including a hot springs-inspired spa, group fitness classes, and personal training, all designed to promote well-being and community engagement.",Knot Springs,,,,0,,,,,,50,,,,+1 503-222-5668,,,,,,,,,,OR,Carries Locally Made Goods,America/Los_Angeles,,,,,knotsprings,Found Business,Vegan Friendly,facebook_custom_audience;facebook_workplace;mindbody;google_tag_manager;godaddy_nameserver;google_forms;facebook_advertiser;shopify;google_cloud;go_squared;cloud_flare;google_analytics;google_apps;klaviyo,knotsprings.com,97232
,1055 NW Northrup St,4330 SE Division St,,Food,Portland,Portland,,United States,2024-10-10T02:29:13.511Z,,"Tea Bar Portland Oregon– I love you so matcha Our goal is simple: to make high quality tea approachable. We offer a curated menu with a focus on less is more. Each drink we offer is made fresh to order. Our goal is simple: to make high quality tea approachable. We offer a curated menu with a focus on less is more. Each drink we offer is made fresh to order. We use absolutely no powders, artificial flavors nor dyes. Our boba is made daily using grade A tapioca pearls. Many of our teas are sourced from family farms all over the world, are certified organic and fair trade. We offer multiple dairy alternatives and use the highest quality locally sourced ingredients. Additionally, more than half of o",iloveyousomatcha.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71945476,,,,,,2024-10-10T02:29:13.511Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-24T22:26:42.986Z,,,,,https://na1.hubspot-logos.com/iloveyousomatcha.com,,,,,0,0,0,0,0,23740131089,IMPORT,"'Found' Database - Portland, Or.csv",,,52330119,IMPORT,71945476,,,companies-lifecycle-pipeline,,,,,,,,,,,0.4076234698295593,,,,,10511983660,,,,,,,,71945476,,,,true,,,,,RESTAURANTS,https://www.instagram.com/teabar,false,lead,,"Tea Bar Portland Oregon– I love you so matcha Our goal is simple: to make high quality tea approachable. We offer a curated menu with a focus on less is more. Each drink we offer is made fresh to order. Our goal is simple: to make high quality tea approachable. We offer a curated menu with a focus on less is more. Each drink we offer is made fresh to order. We use absolutely no powders, artificial flavors nor dyes. Our boba is made daily using grade A tapioca pearls. Many of our teas are sourced from family farms all over the world, are certified organic and fair trade. We offer multiple dairy alternatives and use the highest quality locally sourced ingredients. Additionally, more than half of o",Tea Bar,,,,0,,,,,,,Woman Owned,,,,,97206,,,,,,,,OR,Focused on Sustainable Products and/or Services,America/Los_Angeles,,,,,,Found Business,Vegan Friendly;Gluten Free Friendly,shopify;google_tag_manager;cloud_flare;google_analytics;godaddy_nameserver;instagram;facebook_advertiser,iloveyousomatcha.com,97209
,8327 W 3rd St,136 N Larchmont Blvd,10000000,Health/Wellness & Beauty,Los Angeles,Los Angeles,,United States,2024-10-10T22:34:39.156Z,,"Credo Beauty is a destination for clean beauty enthusiasts, offering a wide range of natural makeup, organic skincare, and hair care products. With a mission to change the way people think about beauty, Credo curates a comprehensive collection of safe, effective, and beautiful products. Committed to diversity, inclusiveness, and environmental respect, Credo is a purpose-driven organization at the forefront of the clean beauty movement.",credobeauty.com,,,,,https://facebook.com/beautycredo,,,,,,,,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71945476,,,,,,2024-10-10T22:34:39.156Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-24T22:26:43.049Z,,,,,https://na1.hubspot-logos.com/credobeauty.com,,,,,0,0,0,0,0,23745761201,IMPORT,"'Found' Database - Los Angeles, Ca.csv",,,52371139,IMPORT,71945476,,,companies-lifecycle-pipeline,,,,,,,,,,,0.4076234698295593,,,,,10439658005,,,,,,,,71945476,,,,true,,,,,COSMETICS,https://www.instagram.com/credobeauty,false,lead,https://www.linkedin.com/company/credo-beauty,"Credo Beauty is a destination for clean beauty enthusiasts, offering a wide range of natural makeup, organic skincare, and hair care products. With a mission to change the way people think about beauty, Credo curates a comprehensive collection of safe, effective, and beautiful products. Committed to diversity, inclusiveness, and environmental respect, Credo is a purpose-driven organization at the forefront of the clean beauty movement.",Credo Beauty,,,,0,,,,,,50,,,,,,90004,Apothecary;Make Up/Skin Care,,,,,,,CA,Focused on Sustainable Products and/or Services,America/Los_Angeles,3000000,,,,credobeauty,Found Business,Vegan Friendly,microsoft_exchange_online;yotpo;typekit_by_adobe;google_tag_manager;godaddy_nameserver;mailgun;facebook_advertiser;microsoft_office_365;shopify;app_nexus;cloud_flare;outlook;klaviyo,credobeauty.com,90048
,943 N Broadway #102,110 N Ave 56,1000000,Food,Los Angeles,Los Angeles,,United States,2024-10-10T22:34:38.925Z,,"Burgerlords is a Los Angeles hamburger restaurant that specializes in 100% vegan burgers made with all real ingredients. They offer food and beverage services at two locations in Los Angeles, with options for delivery and pick-up. Burgerlords is commit...",burgerlords.com,,,,,https://facebook.com/burgerlords,,,,,,,Burgers;Vegan,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71945476,,,,,,2024-10-10T22:34:38.925Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-24T22:26:43.049Z,,,,,https://na1.hubspot-logos.com/burgerlords.com,,,,,0,0,0,0,0,23746854249,IMPORT,"'Found' Database - Los Angeles, Ca.csv",,,52371139,IMPORT,71945476,,,companies-lifecycle-pipeline,,,,,,,,,,,0.4076234698295593,,,,,10439658240,,,,,,,,71945476,,,,true,,,,,RESTAURANTS,https://www.instagram.com/ysabelwesthollywood,false,lead,https://www.linkedin.com/company/burgerlords,"Burgerlords is a Los Angeles hamburger restaurant that specializes in 100% vegan burgers made with all real ingredients. They offer food and beverage services at two locations in Los Angeles, with options for delivery and pick-up. Burgerlords is commit...",Burger Lords,,,,0,,,,,,10,,,,,,90042,,,,,,,,CA,,America/Los_Angeles,,,,,burgerlords,Found Business,Vegan Friendly;Gluten Free Friendly,squarespace;typekit_by_adobe;godaddy_nameserver;google_apps,burgerlords.com,90012
,2025 Magazine St,,,Retail,New Orleans,,,United States,2024-10-10T22:13:59.758Z,,"Sunday Shop is a New Orleans-based interiors and home goods shop offering furniture, lighting, art, rugs, textiles, and unique vintage pieces curated by Logan Killen Interiors. Their products aim to create a beautiful and easy home environment for customers seeking thoughtful wares.",sundayshop.co,,,,,https://facebook.com/sundayshop.co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71945476,,,,,,2024-10-10T22:13:59.758Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-24T22:26:42.987Z,,,,,https://na1.hubspot-logos.com/sundayshop.co,,,,,0,0,0,0,0,23746984254,IMPORT,"'Found' Database - New Orleans, La (1).csv",,,52370485,IMPORT,71945476,,,companies-lifecycle-pipeline,,,,,,,,,,,0.4076234698295593,,,,,10440897409,,,,,,,,71945476,,,,true,,,,,RETAIL,,false,lead,,"Sunday Shop is a New Orleans-based interiors and home goods shop offering furniture, lighting, art, rugs, textiles, and unique vintage pieces curated by Logan Killen Interiors. Their products aim to create a beautiful and easy home environment for customers seeking thoughtful wares.",Sunday Shop,,,,0,,,,,,,Woman Owned,,,+1 504-342-2087,,,Home Goods,,,,,,,LA,,America/Chicago,,,,,,Found Business,,squarespace;typekit_by_adobe;google_tag_manager;facebook_connect;google_analytics;pinterest;google_apps;facebook_advertiser,sundayshop.co,70130
,1109 Royal St,,,Retail,New Orleans,,,United States,2024-10-10T22:13:59.758Z,,"Art & Eyes is a glasses store and fashion boutique in New Orleans, LA specializing in high-quality prescription and non-prescription glasses, and sunglasses",artandeyesneworleansla.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71945476,,,,,,2024-10-10T22:13:59.758Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-24T22:26:43.049Z,,,,,,,,,,0,0,0,0,0,23746984255,IMPORT,"'Found' Database - New Orleans, La (1).csv",,,52370485,IMPORT,71945476,,,companies-lifecycle-pipeline,,,,,,,,,,,0.4076234698295593,,,,,10440897412,,,,,,,,71945476,,,,true,,,,,MEDICAL_DEVICES,,false,lead,,"Art & Eyes is a glasses store and fashion boutique in New Orleans, LA specializing in high-quality prescription and non-prescription glasses, and sunglasses",Art & Eyes,,,,0,,,,,,,,,,+1 504-891-4494,,,Accessories,,,,,,,LA,,America/Chicago,,,,,,Found Business,,youtube;wordpress;google_tag_manager;facebook_connect;recaptcha;cloud_flare;google_analytics;google_apps;facebook_advertiser,artandeyesneworleansla.com,70115
,538 Hagan Ave,,10000000,Food,New Orleans,,,United States,2024-10-10T22:13:59.757Z,,"Parkway Bakery and Tavern is a historic New Orleans icon that has been serving delicious food since 1911. Originally a neighborhood bakeshop, Parkway is now known for its famous poor boy sandwiches. With a menu featuring a variety of fillings, includin...",parkwaypoorboys.com,,,,,,,,,,,,Sandwhiches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71945476,,,,,,2024-10-10T22:13:59.757Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-24T22:26:42.987Z,,,,,https://na1.hubspot-logos.com/parkwaypoorboys.com,,,,,0,0,0,0,0,23747297696,IMPORT,"'Found' Database - New Orleans, La (1).csv",,,52370485,IMPORT,71945476,,,companies-lifecycle-pipeline,,,,,,,,,,,0.4076234698295593,,,,,10440897413,,,,,,,,71945476,,,,true,,,,,,,false,lead,https://www.linkedin.com/company/parkway-bakery-&-tavern,"Parkway Bakery and Tavern is a historic New Orleans icon that has been serving delicious food since 1911. Originally a neighborhood bakeshop, Parkway is now known for its famous poor boy sandwiches. With a menu featuring a variety of fillings, includin...",Parkway Bakery & Tavern,,,,0,,,,,,10,,,,,,,,,,,,,,LA,,America/Chicago,,,,,,Found Business,Vegan Friendly,youtube;shopify;google_tag_manager;google_analytics;instagram;godaddy_nameserver;google_apps;cloudinary,parkwaypoorboys.com,70119
